ID,Original Text,Cleaned Text,target
ynat-v1_train_02592,[ '대통령재벌 총수 u공& 면담 경위 수사종b,"대통령, 재벌 총수 면담 경위 수사",2
ynat-v1_train_02594,대한t/6극제tx.SN극단`예도]꽃A &>하D 것은,"극단 예도, 꽃 하다",0
ynat-v1_train_02596,E달A](j상ZwQ선 일*77아-는데… nfD편,상황선 일 아는데… 편,0
ynat-v1_train_02598,/·V8X지00배06G한국노총 신임b위원.,한국노총 신임 위원,3
ynat-v1_train_02601,SK IBM 왓x .반 인공지E)브랜드 에이브ai출범,"SK IBM, 인공지능 브랜드 '에이브' 출범",4
ynat-v1_train_02602,朴>통령qRZ도 주! YO과L숨가] &2·Q핵9외i전,"박근혜 전 대통령, 핵외교 주장",2
ynat-v1_train_02604,브_질A언론 {세프 V통. 탄핵rM능성 더 커j,"브라질 언론, 세프 통탄핵 가능성 커",6
ynat-v1_train_02606,"-일JA(7실업률 4.e%…;일?후 ""저-z준",실업률 4.5%,6
ynat-v1_train_02607,국내 |G형 R드에H9거래z째 자금-순유입,국내 주식시장 자금 순유입,5
ynat-v1_train_02608,뇌가 크) /습능F 우수 +설 e니다6Lz련 N전4{yH,뇌가 학습 능력에 우수한 영향을 미친다,4
ynat-v1_train_02609,美국무부 北미사x 발/n 도: 자q하:7협{에 전u j구종합,"미 국무부, 북한 미사일 발사 규탄",6
ynat-v1_train_02610,더치카페mjOPC 7래+A작,더치 커피 전문점 오픈,5
ynat-v1_train_02611,EU 167DI 56w  )0 이용DK마크 k9%g최고$프랑c 42% Qq,"EU, 167DI 56W 프랑 최고 42%",6
ynat-v1_train_02615,i$대우전Z서{스 국가Me경}BY] 대통O표창,대통령 표창 수상,3
ynat-v1_train_02616,제주도A산간 오H 3Q 호우0의보→호우경보,제주도 산간 호우경보 발효,0
ynat-v1_train_02617,평t 폭주tP당 $제 위d 민생L당 평화 지지해달라,"평화당, 민생당에 지지 호소",2
ynat-v1_train_02618,"/hCr직""oz:괴롭힘 엄벌`8iXPDdG고",괴롭힘 엄벌 촉구,3
ynat-v1_train_02619,알카에( 인도b부2z美·아프; 작전으로 사망AFP,"알 카에다, 인도 작전으로 사망",6
ynat-v1_train_02621,중기&k4a필R코리( 펀드;가^,"중기 펀드, 코리아 펀드",5
ynat-v1_train_02622,게시판 신W금; 더 뱅커 선정 대한민|31등 DR 브랜드,더뱅커 선정 대한민국 DR 브랜드 31위,5
ynat-v1_train_02624,"2천q 전 ~길 그대로…5페이 유h서 j V생I벽화 n,",2천 년 전 길 그대로… 5페이 유적 벽화 발견,6
ynat-v1_train_02625,.달 CES %굴#N바@은^새a|더o폰I중저o폰O rb,CES 새폰 중저가폰 출시,4
ynat-v1_train_02626,"M%s권*3분~yr업익l797억원z83%,a가","3분기 영업이익 797억원, 83% 증가",5
ynat-v1_train_02629,"올D 민주언론상에<SBS 삼성1관련""연속 보도","SBS, 삼성 관련 연속 보도",3
ynat-v1_train_02630,'울q곳O서 d주h총 산g%B:5노@5악 중단,울산 총기 사건 중단,3
ynat-v1_train_02631,(s이중 완벽투 FC 시즌 5승…롯데 y연패,"FC 시즌 5승, 롯데 연패",1
ynat-v1_train_02632,"여행^식e한$8수&mT30,_Y기! 사진# 이마진 프<스","여행 사진, 이마진 프레스",0
ynat-v1_train_02634,"4년8 ,[<L 아가메즈 -국}G이 그eml","아가메즈, 4년 8개월 만에 국제 기구 지원 받아",1
ynat-v1_train_02637,"라이C 압_한 두산…연6 12m 7투 ,에 LG ("" I연f","두산, LG에 연 6승 12무 7패",1
ynat-v1_train_02638,w콩 T립 깃발,한국 트립 깃발,6
ynat-v1_train_02641,셔저 7이닝 무실F 11$에 E루.y…류jq과 사이c9=경쟁,"셔저 7이닝 무실점, 류현진과 경쟁",1
ynat-v1_train_02642,g소니아.더(더블…우-M*J시z nRv 고지 선\,소니아 고지,1
ynat-v1_train_02643,민주 j늘9@경R5판결문9분WS공개Q대{민B토:H도,판결문 공개 놓고 민주당과 정부 충돌,2
ynat-v1_train_02644,"류현진 평J,책R)1위&지켜HI강정호=cZ'7게F멀X출루","류현진, 1위 지켜 강정호 출루",1
ynat-v1_train_02645,"d당대회 6핵·미Y` jT가[실d위성U, 많[ JS릴 q",,2
ynat-v1_train_02646,"김6우 a  첫J7이닝 무실점10]E프, 1]a승&G","김우, 첫 이닝 무실점 승리",1
ynat-v1_train_02647,IMF총x 미S 무}T쟁에 2tR흥국Z충G…위-R염`)려,"IMF 총재, 미·중 무역 전쟁 우려",6
ynat-v1_train_02648,",7안컵 선V단장에 7영일$축구7회 부회장6우Bh위해 지원",7안컵 선발단장에 7영일 축구 부회장 지원,1
ynat-v1_train_02651,Q@체w)%]만법lV통과돼E?실질/ 영향b없s,"만법 통과, 실질 영향은?",6
ynat-v1_train_02652,한f 모바Ii인터넷 )도 .dz3.로 :충…?u;b`,모바일 인터넷 도입,4
ynat-v1_train_02655,그래픽 oO크t스케일업!추'h략 #요 내용,그래픽 업스케일링: 중요 내용 공개,5
ynat-v1_train_02656,신p/Z fa기<Q익 1조<{1z4m%~작년sQ비t6%2 t,작년 1조원 규모 비트코인 거래,5
ynat-v1_train_02658,트럼!S행정 명령 영향OMLB I네수엘라<윈터Y그 r참,"트럼프 행정 명령, 베네수엘라에 영향 미칠 듯",6
ynat-v1_train_02659,항응고Lt성분 코M나19M <;Jg포실V서&확인,코로나19 백신 부작용 확인,4
ynat-v1_train_02660,"=내W업=회사채M""행 급\…더 &E위F는 VV",회사채 행 급락,5
ynat-v1_train_02661,DJI 장C물 피하는 J이식$드론mm^x에어 출시,"DJI, 장애물 회피 기능 탑재 드론 출시",4
ynat-v1_train_02662,성 추#n만 가 박재동 피p7} _=_책E:겠n,"박재동, 성추문 책 출간",3
ynat-v1_train_02663,바레인 아랍의H봄 xU부 시위 시아파\지도자에C종신형,,6
ynat-v1_train_02665,한화JGI스? 우+비9+씨 8수합병 M정,"한화JGI, 우주산업 진출 위한 8개 기업 합병 추진",5
ynat-v1_train_02666,"|p 특M 예멘 반P·정부d긴급 면담O.전m이, 촉구","예멘 반군·정부, 긴급 면담 촉구",6
ynat-v1_train_02667,정보V관>b난한<o럼d 北0&J 문제 이견없다s언|) 왜:,"북핵 문제, 이견 없다",6
ynat-v1_train_02668,스타필드5하남 개`B후w이틀동안 !3만# 방:,"스타필드 하남, 개장 이틀 만에 3만 명 방문",0
ynat-v1_train_02669,6시판PKT #(통신GJ시회 BBWF서8기J y=\T소C,6시 판매 시작,4
ynat-v1_train_02670,o년 2월JbB감z원 8e 5택.iqB f약시스템 가% 대-,2월 감원 8% 택시시스템 가동 중단,3
ynat-v1_train_02671,sl전자|증3현A로w갤t시SE>세계에F알린다,"삼성전자, 세계에 알린다",4
ynat-v1_train_02673,부%n무8림U라더!t中<f기결혼에`우B X|93 여성P,결혼에 대한 여성의 생각,6
ynat-v1_train_02676,클래식j공연 즐@S 낮{도 자>…영화*의 변신,"클래식 공연, 영화와 만나다",0
ynat-v1_train_02678,"구3문s상에 2해^3`은S가l엔""L화길",3문장에 2해는 길,0
ynat-v1_train_02679,Wv?0역 오피O텔! 청약 활활…*} 송도` 8만\천UzBt,송도 오피스텔 청약 열기 뜨거워,5
ynat-v1_train_02680,LRU(e록체인a기술1적j한  대T|보험금 Y편OL v$+Y,블록체인 기반 보험금 지급 시스템,4
ynat-v1_train_02681,추신(c이VUr 야구에 인생a\# 선수…9내 낼 수 $어,추신 야구 선수 은퇴,1
ynat-v1_train_02682,.|1드#자동u 보는 박9호 사장,"박9호 사장, 자동차 보는 눈",5
ynat-v1_train_02683,KT<전QGlz a터리 ]f?사T…오3바B 업체. 협력,"KT, 협력 업체와 손잡다",4
ynat-v1_train_02684,t튼 a<점>d발{프o농구 qB L/3;Ss6t없는 1?C.,농구 없는 1위 팀,1
ynat-v1_train_02687,"h이X>뉴스Q사람""손iC확F줄였다F뉴V·@션홈 t] 편L",뉴스 사망자 수 줄였다,4
ynat-v1_train_02689,김태0 車2품사1_출 옥죄f 우려.옥석}가려서9해y,,5
ynat-v1_train_02691,용역 사E장 -문한 v!호H차장,"용역 사업장, 문한 차장",3
ynat-v1_train_02692,무~림 입국금지 ?속 트y프 `임 /던시장은 P외종8l보,무림 입국 금지? 속 터지는 시장은 폭발 직전,6
ynat-v1_train_02693,호킹 두차례 한국 찾아…소광섭F교수&모z르트w같g 천재,"호킹, 한국 두 차례 방문…소광섭 교수와 천재 만남",0
ynat-v1_train_02694,탄1가결bh서Ol{지낸 유y복 시N 일부E일정 취소,"탄핵 결정, 일정 취소",2
ynat-v1_train_02697,n탈.냐 [반 스페인의 노란 리rO철거지' 거Lt -O,"스페인, 노란 리본 철거",6
ynat-v1_train_02698,동물Iu생명권이 있다…소)집 무민Z 채식주의',"동물 생명권, 채식주의 논쟁 뜨거워",0
ynat-v1_train_02699,임종석 !계#성wd| [VV靑 QbK들에 >미-o물,"임종석, 청와대에 '미-오물' 발언",2
ynat-v1_train_02700,수능 @N 시험장?출입F지,"수능 시험장, 출입 금지",3
ynat-v1_train_02702,이마? I5억a 규모+봄맞이b골프대전 행사 개$,15억 규모 봄맞이 골프대전 개최,0
ynat-v1_train_02703,.양피5에프 h5억원i{모 플랜트설비 납품 계약,모 플랜트 설비 납품 계약 체결,5
ynat-v1_train_02704,L자Mk 삼성생D OK저축은P에 완승…연패 탈출,"LCK 삼성생명, OK저축은행에 완승…연패 탈출",1
ynat-v1_train_02707,못믿을 아파트 관리비…경기 556곳서 150억 비리 적발종합,556곳 아파트 관리비 150억 비리 적발,1
ynat-v1_train_02708,北~w은/기동훈련SO접 `A…o행^r도%참관종합,북한 기동훈련 참관,2
ynat-v1_train_02709,과S기D로b미세!지KA는다,과학기술 미래를 향하다,4
ynat-v1_train_02710,hk하는'u치K !oBFr쿄07고별e경기s 침묵=합,고별 경기 침묵 속에 펼쳐진 감동,1
ynat-v1_train_02713,북중 6북제재 속`새M bV교류로 전Z적_밀J e화 다짐,"북중, 제재 속 교류 강화 다짐",2
ynat-v1_train_02714,영상z삼성 갤럭시노트1N 9일부터 국W 사전i매… 3일 정.d출시,"갤럭시 노트10, 9일부터 사전 예약 시작… 3일 출시",4
ynat-v1_train_02715,"중Z재해기""처벌"" 제정 촉구하는Ia정규V\이제그만 U원들","재해기 처벌 제정 촉구, ""이제 그만""",3
ynat-v1_train_02718,동부산대 ^제복지{ 관n1재k'4v 제안서 .토 착z,동부산대 제안서 제출,3
ynat-v1_train_02719,^른^IY문 대통_의 개P 압R]iQ9정'에wD배,대통령의 개인정보 유출 논란,2
ynat-v1_train_02720,미래 I업 연~소 =험<9 초등학생들,미래 I업 연소 초등학생들,3
ynat-v1_train_02721,}터Th없이XI동x는 N이zi 7봇 개f,"XI동, 7봇 개 발생",4
ynat-v1_train_02722,CJ E(W다iU]비 창작지원5시스템 P코g* 개발,CJ E&M 창작지원 시스템 개발,4
ynat-v1_train_02723,"8간Z""로벌 트렌드 n035·마르케Q의%서재에서","글로벌 트렌드 35위, 마르케의 서재에서",0
ynat-v1_train_02724,a진표 민주7 당 대표S후` 전북yB간담|,민주당 대표 전북 간담회,2
ynat-v1_train_02725,}성직렬 nC쇼,,4
ynat-v1_train_02726,w리그L대U?공`<국전%&X대역{극…2&R{기9@ _Z..,"W리그, L대 U? 국전 X대역 극 2R 기 9",1
ynat-v1_train_02729,?qb의9평 와 번영을<위하D,"9평, 번영 위한 노력",2
ynat-v1_train_02731,남중P해  美4中Z군사적 충돌^가능성mR져…%화 틀 필요,美-中 군사적 충돌 가능성 높아져…화해 틀 필요,6
ynat-v1_train_02732,7설 0워도t치워도,"7월 폭염, 도심 곳곳 뜨겁다",0
ynat-v1_train_02734,FIFA^I!C2 러시아 평U  가 불g 결정 월드...,FIFA 러시아 월드컵 개최 결정,1
ynat-v1_train_02735,"y교7J기Kk당""6= 주주W부z폐쇄",주주 부폐쇄,5
ynat-v1_train_02737,4운찬P총Z KB? 조v정비^수l %성1→통합마a팅.>,KB 통합 마케팅,1
ynat-v1_train_02738,Lg전자s보급/ 스마트? 1시[즈 CES  V[,"LG전자, CES서 스마트폰 공개",4
ynat-v1_train_02739,:한금투 자동차 업/ 1분기부k5실적 점진?|I선,"한금투, 1분기 K5 실적 점검",5
ynat-v1_train_02740,"L0 G6:,물사진R유출…둥tymz리 화면·얇B 베T 특징","LG G6, 물 사진 유출… 둥근 화면·얇은 베젤 특징",4
ynat-v1_train_02741,~ 전 앞둔eW재 감98T이 부K되지만  4로 승부수,재계약 앞두고 승부수 띄운다,1
ynat-v1_train_02742,;가 프리다a 사상 이해 안돼…벌@ =신 주멕시7J美대사,,6
ynat-v1_train_02743,^S 묘Z f막식.2:일}b행…8주주의·z도5문#새e,막식 2:1 행 8주 주주도 5문 새,2
ynat-v1_train_02744,기|미술관52S기당!?만4}* 사람hIU]F,미술관 52S 기증,0
ynat-v1_train_02745,軍v<들 전용3량 타고 골l장y…`덕적 해R 심각,군용 차량 타고 골프장行…'덕적 해명' 심각,3
ynat-v1_train_02749,단군·동whF 1hj다Wf 핵실7 정[화 억9,단군 동상 핵실험 정화 억제,2
ynat-v1_train_02750,쿠Xi·코스w·뎀s레N=R하는R축D스타들R나@이적시켜3,축구 스타들 이적시켜,1
ynat-v1_train_02751,우리은B DgK아 u회j|2O 합병U현지O5B 저축XR,"우리은행, DGB금융과 합병 추진",5
ynat-v1_train_02752,北 핵실험 10년 ④김정은 언제 6차 핵실험 도발할까끝,"김정은, 6차 핵실험 언제? 핵실험 10년, 그 끝은?",6
ynat-v1_train_02753,"진: x백숲P걷기)2w힐링8스""r가꾼e","숲길 걷기, 힐링 효과 톡톡히 누려보세요",0
ynat-v1_train_02755,북한도|Y르스}:료…개s공단 출:p원m발열W사RXj종합,개성공단 출입원 발열 사태 종합,2
ynat-v1_train_02757,여[어:B안M예약H3Q중복예약!B^B62% x소,예약 중복 주의! 62% 할인,5
ynat-v1_train_02758,3>P영웅m박항서x 금Iz향…Oe명:xXK>에 카:레e드,"박항서 감독, 베트남 축구 영웅으로 기억될 듯",1
ynat-v1_train_02759,sh기하는 이p미w대표와 >i하)/QQ표,이미 대표와 회의,2
ynat-v1_train_02763,12월)ko% 손흥H =?u시즌보D T른jEu 가속도,손흥민 시즌 득점 가속도,1
ynat-v1_train_02764,美|Tb3{주+대서(K격…8명 부상…1명{중N1보,"주 대서양서 8명 부상, 1명 중상",6
ynat-v1_train_02765,"$G ;!p 서울 |곳 나vo객 =적""bs 귀s,d거)",,3
ynat-v1_train_02766," Q산U 림자금\ I,SC다…Y감원장 b합YM시스템_구6",Q산림자금 감원장 시스템 구축,5
ynat-v1_train_02767,청Z한 1요BM전국 vvX큰>일d>T감fcN*M세요,전국 규모 큰 일 감사하세요,0
ynat-v1_train_02771,M용표F北2태영tzbZ자 취@은 체제영향 줄t~는 것,"북한, 태영호 전 영국 주재 북한 대사 '체제 영향' 주장",2
ynat-v1_train_02772,"원달러v환율 *락해""1220]선 아O-j경기부양 4$감","원달러 환율 1220원 선 유지, 경기 부양 4조 달러 감소",5
ynat-v1_train_02773,"*@이RAO _zW첫 스3#U 메\트,20…최고 1L(Y원OV출}","첫 스튜디오 앨범, 최고의 출발",4
ynat-v1_train_02774,문답으0`#어=mX거*지T로드맵 n\내#]C,문답형 로드맵 공개,3
ynat-v1_train_02775,PD호Gx동y와5서면합의로\ %]t}제 u정안 발의,PD와 서면 합의로 정안 발의,3
ynat-v1_train_02776,송희경  j호i7Q출장 시yQ등2 아_1비즈M스c]|용(d,,2
ynat-v1_train_02779,+클리 스마트G=<MVx 쓸Y때c가장{jZf까,"크리스마스 선물, 가장 쓸모있는 것은?",4
ynat-v1_train_02780,"北0대! 김정*2향한 ""성경쟁 무대된l릴레이r토론","북한, 김정은 향한 ""성경쟁 무대된 토론""",2
ynat-v1_train_02781,화합물 몸 안에서 짝F 단백질 m는 법 새로Q개U,"짝짓기 단백질, 몸 속에서 새로운 역할 발견",4
ynat-v1_train_02782,Z현진의>. 다7Y무{R빠른 템포/팀 성적까지 영C,"Z현진, 빠른 템포로 팀 성적까지 이끌다",1
ynat-v1_train_02784,"고려·vq 5|째 결승 격돌la~일,%3대o농구 챔피Tw","고려대, VQ 5차 결승 격돌",1
ynat-v1_train_02786,텅 빈 }실 선생님+홀K Y|q% T+X C1,실 선생님 홀,3
ynat-v1_train_02787,13이 노바 라이n2·미J어패0 T3 10 결G상품% *,노바 라이온 T3 10 결승 상품 공개,6
ynat-v1_train_02788,남원소식 춘>X학%단+장Rn 모집,남원 소식: 춘향단 장학생 모집,0
ynat-v1_train_02789,"이총리,세4. H직 완fl지 못해E할 일 꽤;남아",,2
ynat-v1_train_02792,"높`X#E율…}BO Q""[/선수 몸값 상승 CAO",선수 몸값 상승,1
ynat-v1_train_02797,텔레그램+한D 등h亞서 2시간H다운…C버T정gf39종!2보,텔레그램 등 서비스 2시간 다운… 원인 조사 중,4
ynat-v1_train_00026,STJ레콤 J분기 영D익t4천105t…2>1％ 증가,"STJ레콤, 2분기 영업이익 4,105억원…21% 증가",5
ynat-v1_train_00245,"MLB+명장 바비 콕스 k3n,로xC4","MLB 명장 바비 콕스, 은퇴",1
ynat-v1_train_00330,KT Be Y 폰 2 단독 출시,"KT, 'Be Y 폰 2' 단독 출시",3
ynat-v1_train_00741,게시판 SKT AI 콘퍼런스 ai.x 2019 개최,"SKT, AI 컨퍼런스 'ai.x 2019' 개최",6
ynat-v1_train_00785,지난달 f| @분양 %F3천268채?7개월 연속 v소세,"지난달 분양 3,268채, 7개월 연속 소세",5
ynat-v1_train_00837,삼MdSK3Co그룹주 P재용w영V기각에 동반 랠리,"삼성그룹 주가, 재용 영장 기각에 동반 랠리",5
ynat-v1_train_00874,한국기자8@ 창립P15[년 9념m,한국기자협회 창립 15주년,3
ynat-v1_train_00876,충북?대@로|맑다가 밤부터 구름e낮 최고g17AR[도,"충북, 맑다가 밤부터 구름 낀다, 최고 17도",0
ynat-v1_train_00888,"간편결제 i 1위yL모바일결OICi…삼성페 ""2U","간편결제 1위, 모바일 결제는 삼성페이",5
ynat-v1_train_01116,삼성H재 극적인 역전D…tB손oh1R연패 늪J로,"삼성, 극적인 역전승으로 KT 연패 탈출",1
ynat-v1_train_01265,Q국`j아온 uZ처P축제…코믹콘 /0k개막,Q국 코믹콘 축제 개막,0
ynat-v1_train_01376,이스라엘*+레스타인v!v지구 공Y…로L5발사J 대t,"이스라엘, 지구 공격 로켓 발사",6
ynat-v1_train_02098,2대차7O인승 JUV`&리세이6 출시…3천40$rJ대& 시작,270인승 JUV 리세이6 출시…3천400만원대 시작,5
ynat-v1_train_02325,ix탄 2. 맨유b사우샘프0I꺾고 EFL컵 우승,"맨유, 사우샘프턴 꺾고 EFL컵 우승",1
ynat-v1_train_02653,2·(\독립$@ 100주년…도쿄·서u서 기념식 거행종합W보,"2·100주년, 도쿄서 기념식 거행",3
ynat-v1_train_00205,특징주 ;면분할 F성전자v귀환S첫날X약세,"F 성전자, 첫날 약세",5
ynat-v1_train_00248,바르샤 이승우z)z·네h란드 팀으로k임대 가AG,"이승우, 네덜란드 팀 임대",1
ynat-v1_train_00334,중소기업 JB 경기(망 부정적…인건비 올라|최대 애로,"중소기업, 경기 악화에 인건비 상승 어려움 겪어",5
ynat-v1_train_00595,아프리카 남수a서 부04간 폭g사태로 11명L사망,아프리카 남부 폭풍으로 11명 사망,6
ynat-v1_train_00782,中인민일보.美 중국/내정간a은d비열한 행위 Y비난,,6
ynat-v1_train_00818,"남북Z일농t경기대회 방북단 군용기로 내일4평양""방문","남북 경기대회 방북단, 내일 평양 방문",1
ynat-v1_train_01094,김학민 가5성 보인 8득점…KB손}보험 컵대회y0a경기g승리,"김학민 5성 보인 8득점, KB손해보험 컵대회 승리",1
ynat-v1_train_01133,클린턴 외교책사 북핵 6자회담 재개 신중해야 u3000,"클린턴 외교책사, 북핵 6자회담 재개 신중론",3
ynat-v1_train_01165,인텔이 BMW와 개발한 자율주행차,"인텔, BMW와 자율주행차 개발 협력",2
ynat-v1_train_01297,메시 e골 폭격…!G사 챔스리그서?유벤투G에 30 !승,"메시, 챔피언스리그서 유벤투스에 3골 폭발!",1
ynat-v1_train_01374,한진그룹&3@ 조wU 대한항공 총괄 부사장에 선임,한진그룹 대한항공 부사장 선임,5
ynat-v1_train_01386,한·\·일I몽골 전문_r미세먼[ 해( 위해 at았다,한일몽골 미세먼지 위해 협력,3
ynat-v1_train_01616,금감원 이어 공정위까지…6부기관[사칭B악h메1 기승,금감원 이어 공정위까지… 6개 기관 사칭 악성 메일 기승,3
ynat-v1_train_01818,U림2 문M로 물들5e…강원\제비3날레 내달 개막,"강원 제비 날리기 대회, 다음달 개막",1
